,continentName,countryName,province_zipCode,province_confirmedCount,province_curedCount,province_deadCount,cityName,updateTime
2020-05-09,欧洲,斯洛伐克,963007.0,1445.0,806.0,26.0,,2020-05-09
2020-05-10,欧洲,斯洛伐克,963007.0,1455.0,806.0,26.0,,2020-05-10
2020-05-11,欧洲,斯洛伐克,963007.0,1455.0,806.0,26.0,,2020-05-11
2020-05-12,欧洲,斯洛伐克,963007.0,1457.0,806.0,26.0,,2020-05-12
2020-05-13,欧洲,斯洛伐克,963007.0,1457.0,806.0,26.0,,2020-05-13
2020-05-14,欧洲,斯洛伐克,963007.0,1465.0,806.0,27.0,,2020-05-14
2020-05-15,欧洲,斯洛伐克,963007.0,1469.0,806.0,27.0,,2020-05-15
2020-05-16,欧洲,斯洛伐克,963007.0,1477.0,806.0,27.0,,2020-05-16
2020-05-17,欧洲,斯洛伐克,963007.0,1480.0,806.0,27.0,,2020-05-17
2020-05-18,欧洲,斯洛伐克,963007.0,1493.0,806.0,28.0,,2020-05-18
2020-05-19,欧洲,斯洛伐克,963007.0,1494.0,806.0,28.0,,2020-05-19
2020-05-20,欧洲,斯洛伐克,963007.0,1495.0,806.0,28.0,,2020-05-20
2020-05-21,欧洲,斯洛伐克,963007.0,1495.0,806.0,28.0,,2020-05-21
2020-05-22,欧洲,斯洛伐克,963007.0,1496.0,806.0,28.0,,2020-05-22
2020-05-23,欧洲,斯洛伐克,963007.0,1502.0,806.0,28.0,,2020-05-23
2020-05-24,欧洲,斯洛伐克,963007.0,1503.0,806.0,28.0,,2020-05-24
2020-05-25,欧洲,斯洛伐克,963007.0,1509.0,1301.0,28.0,,2020-05-25
2020-05-26,欧洲,斯洛伐克,963007.0,1509.0,1301.0,28.0,,2020-05-26
2020-05-27,欧洲,斯洛伐克,963007.0,1511.0,1301.0,28.0,,2020-05-27
2020-05-28,欧洲,斯洛伐克,963007.0,1513.0,1301.0,28.0,,2020-05-28
2020-01-22,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-01-22
2020-01-23,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-01-23
2020-01-24,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-01-24
2020-01-25,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-01-25
2020-01-26,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-01-26
2020-01-27,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-01-27
2020-01-28,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-01-28
2020-01-29,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-01-29
2020-01-30,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-01-30
2020-01-31,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-01-31
2020-02-01,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-02-01
2020-02-02,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-02-02
2020-02-03,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-02-03
2020-02-04,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-02-04
2020-02-05,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-02-05
2020-02-06,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-02-06
2020-02-07,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-02-07
2020-02-08,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-02-08
2020-02-09,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-02-09
2020-02-10,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-02-10
2020-02-11,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-02-11
2020-02-12,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-02-12
2020-02-13,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-02-13
2020-02-14,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-02-14
2020-02-15,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-02-15
2020-02-16,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-02-16
2020-02-17,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-02-17
2020-02-18,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-02-18
2020-02-19,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-02-19
2020-02-20,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-02-20
2020-02-21,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-02-21
2020-02-22,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-02-22
2020-02-23,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-02-23
2020-02-24,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-02-24
2020-02-25,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-02-25
2020-02-26,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-02-26
2020-02-27,欧洲,挪威,962004.0,1.0,0.0,0.0,,2020-02-27
2020-02-28,欧洲,挪威,962004.0,4.0,0.0,0.0,,2020-02-28
2020-02-29,欧洲,挪威,962004.0,7.0,0.0,0.0,,2020-02-29
2020-03-01,欧洲,挪威,962004.0,17.0,0.0,0.0,,2020-03-01
2020-03-02,欧洲,挪威,962004.0,19.0,0.0,0.0,,2020-03-02
2020-03-03,欧洲,挪威,962004.0,32.0,0.0,0.0,,2020-03-03
2020-03-04,欧洲,挪威,962004.0,33.0,0.0,0.0,,2020-03-04
2020-03-05,欧洲,挪威,962004.0,56.0,0.0,0.0,,2020-03-05
2020-03-06,欧洲,挪威,962004.0,86.0,0.0,0.0,,2020-03-06
2020-03-07,欧洲,挪威,962004.0,113.0,0.0,0.0,,2020-03-07
2020-03-08,欧洲,挪威,962004.0,147.0,0.0,0.0,,2020-03-08
2020-03-09,欧洲,挪威,962004.0,169.0,0.0,0.0,,2020-03-09
2020-03-10,欧洲,挪威,962004.0,169.0,0.0,0.0,,2020-03-10
2020-03-11,欧洲,挪威,962004.0,277.0,0.0,0.0,,2020-03-11
2020-03-12,欧洲,挪威,962004.0,489.0,0.0,0.0,,2020-03-12
2020-03-13,欧洲,挪威,962004.0,703.0,0.0,0.0,,2020-03-13
2020-03-14,欧洲,挪威,962004.0,750.0,0.0,0.0,,2020-03-14
2020-03-15,欧洲,挪威,962004.0,1046.0,0.0,3.0,,2020-03-15
2020-03-16,欧洲,挪威,962004.0,1077.0,0.0,3.0,,2020-03-16
2020-03-17,欧洲,挪威,962004.0,1331.0,0.0,3.0,,2020-03-17
2020-03-18,欧洲,挪威,962004.0,1452.0,0.0,3.0,,2020-03-18
2020-03-19,欧洲,挪威,962004.0,1562.0,0.0,6.0,,2020-03-19
2020-03-20,欧洲,挪威,962004.0,1758.0,0.0,7.0,,2020-03-20
2020-03-21,欧洲,挪威,962004.0,1939.0,0.0,7.0,,2020-03-21
2020-03-22,欧洲,挪威,962004.0,2150.0,0.0,7.0,,2020-03-22
2020-03-23,欧洲,挪威,962004.0,2532.0,0.0,8.0,,2020-03-23
2020-03-24,欧洲,挪威,962004.0,2573.0,0.0,10.0,,2020-03-24
2020-03-25,欧洲,挪威,962004.0,2796.0,0.0,12.0,,2020-03-25
2020-03-26,欧洲,挪威,962004.0,3041.0,0.0,14.0,,2020-03-26
2020-03-27,欧洲,挪威,962004.0,3315.0,0.0,14.0,,2020-03-27
2020-03-28,欧洲,挪威,962004.0,3771.0,0.0,19.0,,2020-03-28
2020-03-29,欧洲,挪威,962004.0,3981.0,0.0,22.0,,2020-03-29
2020-03-30,欧洲,挪威,962004.0,4284.0,0.0,26.0,,2020-03-30
2020-03-31,欧洲,挪威,962004.0,4451.0,0.0,32.0,,2020-03-31
2020-04-01,欧洲,挪威,962004.0,4615.0,0.0,38.0,,2020-04-01
2020-04-02,欧洲,挪威,962004.0,4848.0,0.0,44.0,,2020-04-02
2020-04-03,欧洲,挪威,962004.0,5125.0,0.0,48.0,,2020-04-03
2020-04-04,欧洲,挪威,962004.0,5356.0,0.0,48.0,,2020-04-04
2020-04-05,欧洲,挪威,962004.0,5551.0,0.0,62.0,,2020-04-05
2020-04-06,欧洲,挪威,962004.0,5686.0,0.0,70.0,,2020-04-06
2020-04-07,欧洲,挪威,962004.0,5762.0,0.0,76.0,,2020-04-07
2020-04-08,欧洲,挪威,962004.0,5903.0,0.0,89.0,,2020-04-08
2020-04-09,欧洲,挪威,962004.0,6013.0,0.0,101.0,,2020-04-09
2020-04-10,欧洲,挪威,962004.0,6157.0,0.0,108.0,,2020-04-10
2020-04-11,欧洲,挪威,962004.0,6267.0,0.0,112.0,,2020-04-11
2020-04-12,欧洲,挪威,962004.0,6408.0,0.0,117.0,,2020-04-12
2020-04-13,欧洲,挪威,962004.0,6485.0,0.0,126.0,,2020-04-13
2020-04-14,欧洲,挪威,962004.0,6547.0,0.0,133.0,,2020-04-14
2020-04-15,欧洲,挪威,962004.0,6623.0,0.0,139.0,,2020-04-15
2020-04-16,欧洲,挪威,962004.0,6798.0,0.0,150.0,,2020-04-16
2020-04-17,欧洲,挪威,962004.0,6848.0,0.0,152.0,,2020-04-17
2020-04-18,欧洲,挪威,962004.0,6937.0,0.0,161.0,,2020-04-18
2020-04-19,欧洲,挪威,962004.0,7036.0,0.0,163.0,,2020-04-19
2020-04-20,欧洲,挪威,962004.0,7078.0,0.0,165.0,,2020-04-20
2020-04-21,欧洲,挪威,962004.0,7127.0,0.0,181.0,,2020-04-21
2020-04-22,欧洲,挪威,962004.0,7191.0,0.0,182.0,,2020-04-22
2020-04-23,欧洲,挪威,962004.0,7275.0,0.0,187.0,,2020-04-23
2020-04-24,欧洲,挪威,962004.0,7361.0,0.0,193.0,,2020-04-24
2020-04-25,欧洲,挪威,962004.0,7444.0,0.0,199.0,,2020-04-25
2020-04-26,欧洲,挪威,962004.0,7493.0,0.0,201.0,,2020-04-26
2020-04-27,欧洲,挪威,962004.0,7511.0,0.0,201.0,,2020-04-27
2020-04-28,欧洲,挪威,962004.0,7599.0,0.0,205.0,,2020-04-28
2020-04-29,欧洲,挪威,962004.0,7619.0,0.0,206.0,,2020-04-29
2020-04-30,欧洲,挪威,962004.0,7680.0,0.0,207.0,,2020-04-30
2020-05-01,欧洲,挪威,962004.0,7738.0,0.0,210.0,,2020-05-01
2020-05-02,欧洲,挪威,962004.0,7770.0,0.0,210.0,,2020-05-02
2020-05-03,欧洲,挪威,962004.0,7801.0,0.0,210.0,,2020-05-03
2020-05-04,欧洲,挪威,962004.0,7832.0,0.0,211.0,,2020-05-04
2020-05-05,欧洲,挪威,962004.0,7832.0,0.0,211.0,,2020-05-05
2020-05-06,欧洲,挪威,962004.0,7847.0,0.0,215.0,,2020-05-06
2020-05-07,欧洲,挪威,962004.0,7976.0,0.0,216.0,,2020-05-07
2020-05-08,欧洲,挪威,962004.0,8015.0,0.0,217.0,,2020-05-08
2020-05-09,欧洲,挪威,962004.0,8015.0,0.0,217.0,,2020-05-09
2020-05-10,欧洲,挪威,962004.0,8084.0,0.0,218.0,,2020-05-10
2020-05-11,欧洲,挪威,962004.0,8102.0,0.0,219.0,,2020-05-11
2020-05-12,欧洲,挪威,962004.0,8122.0,0.0,224.0,,2020-05-12
2020-05-13,欧洲,挪威,962004.0,8152.0,0.0,228.0,,2020-05-13
2020-05-14,欧洲,挪威,962004.0,8152.0,0.0,228.0,,2020-05-14
2020-05-15,欧洲,挪威,962004.0,8187.0,0.0,232.0,,2020-05-15
2020-05-16,欧洲,挪威,962004.0,8206.0,0.0,232.0,,2020-05-16
2020-05-17,欧洲,挪威,962004.0,8226.0,7114.0,232.0,,2020-05-17
2020-05-18,欧洲,挪威,962004.0,8244.0,7114.0,232.0,,2020-05-18
2020-05-19,欧洲,挪威,962004.0,8244.0,7114.0,232.0,,2020-05-19
2020-05-20,欧洲,挪威,962004.0,8264.0,7114.0,233.0,,2020-05-20
2020-05-21,欧洲,挪威,962004.0,8264.0,7114.0,233.0,,2020-05-21
2020-05-22,欧洲,挪威,962004.0,8301.0,7999.0,234.0,,2020-05-22
2020-05-23,欧洲,挪威,962004.0,8301.0,7999.0,234.0,,2020-05-23
2020-05-24,欧洲,挪威,962004.0,8309.0,7999.0,235.0,,2020-05-24
2020-05-25,欧洲,挪威,962004.0,8349.0,7999.0,235.0,,2020-05-25
2020-05-26,欧洲,挪威,962004.0,8360.0,7999.0,235.0,,2020-05-26
2020-05-27,欧洲,挪威,962004.0,8391.0,7999.0,235.0,,2020-05-27
2020-05-28,欧洲,挪威,962004.0,8391.0,7999.0,235.0,,2020-05-28
2020-01-22,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-01-22
2020-01-23,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-01-23
2020-01-24,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-01-24
2020-01-25,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-01-25
2020-01-26,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-01-26
2020-01-27,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-01-27
2020-01-28,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-01-28
2020-01-29,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-01-29
2020-01-30,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-01-30
2020-01-31,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-01-31
2020-02-01,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-02-01
2020-02-02,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-02-02
2020-02-03,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-02-03
2020-02-04,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-02-04
2020-02-05,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-02-05
2020-02-06,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-02-06
2020-02-07,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-02-07
2020-02-08,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-02-08
2020-02-09,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-02-09
2020-02-10,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-02-10
2020-02-11,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-02-11
2020-02-12,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-02-12
2020-02-13,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-02-13
2020-02-14,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-02-14
2020-02-15,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-02-15
2020-02-16,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-02-16
2020-02-17,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-02-17
2020-02-18,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-02-18
2020-02-19,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-02-19
2020-02-20,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-02-20
2020-02-21,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-02-21
2020-02-22,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-02-22
2020-02-23,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-02-23
2020-02-24,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-02-24
2020-02-25,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-02-25
2020-02-26,欧洲,克罗地亚,965005.0,1.0,0.0,0.0,,2020-02-26
2020-02-27,欧洲,克罗地亚,965005.0,3.0,0.0,0.0,,2020-02-27
2020-02-28,欧洲,克罗地亚,965005.0,3.0,0.0,0.0,,2020-02-28
2020-02-29,欧洲,克罗地亚,965005.0,5.0,0.0,0.0,,2020-02-29
2020-03-01,欧洲,克罗地亚,965005.0,7.0,0.0,0.0,,2020-03-01
2020-03-02,欧洲,克罗地亚,965005.0,7.0,0.0,0.0,,2020-03-02
2020-03-03,欧洲,克罗地亚,965005.0,9.0,0.0,0.0,,2020-03-03
2020-03-04,欧洲,克罗地亚,965005.0,9.0,0.0,0.0,,2020-03-04
2020-03-05,欧洲,克罗地亚,965005.0,10.0,0.0,0.0,,2020-03-05
2020-03-06,欧洲,克罗地亚,965005.0,11.0,0.0,0.0,,2020-03-06
2020-03-07,欧洲,克罗地亚,965005.0,12.0,0.0,0.0,,2020-03-07
2020-03-08,欧洲,克罗地亚,965005.0,12.0,0.0,0.0,,2020-03-08
2020-03-09,欧洲,克罗地亚,965005.0,12.0,0.0,0.0,,2020-03-09
2020-03-10,欧洲,克罗地亚,965005.0,13.0,0.0,0.0,,2020-03-10
2020-03-11,欧洲,克罗地亚,965005.0,15.0,0.0,0.0,,2020-03-11
2020-03-12,欧洲,克罗地亚,965005.0,19.0,0.0,0.0,,2020-03-12
2020-03-13,欧洲,克罗地亚,965005.0,31.0,0.0,0.0,,2020-03-13
2020-03-14,欧洲,克罗地亚,965005.0,37.0,0.0,0.0,,2020-03-14
2020-03-15,欧洲,克罗地亚,965005.0,46.0,0.0,0.0,,2020-03-15
2020-03-16,欧洲,克罗地亚,965005.0,46.0,0.0,0.0,,2020-03-16
2020-03-17,欧洲,克罗地亚,965005.0,57.0,0.0,0.0,,2020-03-17
2020-03-18,欧洲,克罗地亚,965005.0,69.0,0.0,0.0,,2020-03-18
2020-03-19,欧洲,克罗地亚,965005.0,69.0,4.0,0.0,,2020-03-19
2020-03-20,欧洲,克罗地亚,965005.0,102.0,5.0,1.0,,2020-03-20
2020-03-21,欧洲,克罗地亚,965005.0,133.0,5.0,1.0,,2020-03-21
2020-03-22,欧洲,克罗地亚,965005.0,133.0,5.0,1.0,,2020-03-22
2020-03-23,欧洲,克罗地亚,965005.0,206.0,5.0,1.0,,2020-03-23
2020-03-24,欧洲,克罗地亚,965005.0,315.0,5.0,1.0,,2020-03-24
2020-03-25,欧洲,克罗地亚,965005.0,315.0,5.0,1.0,,2020-03-25
2020-03-26,欧洲,克罗地亚,965005.0,442.0,5.0,1.0,,2020-03-26
2020-03-27,欧洲,克罗地亚,965005.0,442.0,5.0,1.0,,2020-03-27
2020-03-28,欧洲,克罗地亚,965005.0,586.0,37.0,3.0,,2020-03-28
2020-03-29,欧洲,克罗地亚,965005.0,586.0,37.0,3.0,,2020-03-29
2020-03-30,欧洲,克罗地亚,965005.0,713.0,37.0,5.0,,2020-03-30
2020-03-31,欧洲,克罗地亚,965005.0,790.0,64.0,6.0,,2020-03-31
2020-04-01,欧洲,克罗地亚,965005.0,867.0,67.0,6.0,,2020-04-01
2020-04-02,欧洲,克罗地亚,965005.0,867.0,67.0,6.0,,2020-04-02
2020-04-03,欧洲,克罗地亚,965005.0,1011.0,88.0,7.0,,2020-04-03
2020-04-04,欧洲,克罗地亚,965005.0,1079.0,88.0,8.0,,2020-04-04
2020-04-05,欧洲,克罗地亚,965005.0,1126.0,119.0,12.0,,2020-04-05
2020-04-06,欧洲,克罗地亚,965005.0,1182.0,119.0,15.0,,2020-04-06
2020-04-07,欧洲,克罗地亚,965005.0,1222.0,130.0,15.0,,2020-04-07
2020-04-08,欧洲,克罗地亚,965005.0,1222.0,130.0,16.0,,2020-04-08
2020-04-09,欧洲,克罗地亚,965005.0,1407.0,219.0,20.0,,2020-04-09
2020-04-10,欧洲,克罗地亚,965005.0,1407.0,219.0,20.0,,2020-04-10
2020-04-11,欧洲,克罗地亚,965005.0,1495.0,231.0,21.0,,2020-04-11
2020-04-12,欧洲,克罗地亚,965005.0,1660.0,373.0,23.0,,2020-04-12
2020-04-13,欧洲,克罗地亚,965005.0,1660.0,373.0,23.0,,2020-04-13
2020-04-14,欧洲,克罗地亚,965005.0,1660.0,373.0,23.0,,2020-04-14
2020-04-15,欧洲,克罗地亚,965005.0,1704.0,415.0,31.0,,2020-04-15
2020-04-16,欧洲,克罗地亚,965005.0,1741.0,473.0,33.0,,2020-04-16
2020-04-17,欧洲,克罗地亚,965005.0,1814.0,600.0,36.0,,2020-04-17
2020-04-18,欧洲,克罗地亚,965005.0,1814.0,600.0,36.0,,2020-04-18
2020-04-19,欧洲,克罗地亚,965005.0,1832.0,615.0,39.0,,2020-04-19
2020-04-20,欧洲,克罗地亚,965005.0,1871.0,709.0,47.0,,2020-04-20
2020-04-21,欧洲,克罗地亚,965005.0,1881.0,771.0,47.0,,2020-04-21
2020-04-22,欧洲,克罗地亚,965005.0,1908.0,801.0,48.0,,2020-04-22
2020-04-23,欧洲,克罗地亚,965005.0,1950.0,869.0,48.0,,2020-04-23
2020-04-24,欧洲,克罗地亚,965005.0,1981.0,883.0,50.0,,2020-04-24
2020-04-25,欧洲,克罗地亚,965005.0,2009.0,982.0,51.0,,2020-04-25
2020-04-26,欧洲,克罗地亚,965005.0,2016.0,1034.0,54.0,,2020-04-26
2020-04-27,欧洲,克罗地亚,965005.0,2030.0,1103.0,55.0,,2020-04-27
2020-04-28,欧洲,克罗地亚,965005.0,2039.0,1166.0,59.0,,2020-04-28
2020-04-29,欧洲,克罗地亚,965005.0,2047.0,1232.0,63.0,,2020-04-29
2020-04-30,欧洲,克罗地亚,965005.0,2062.0,1288.0,67.0,,2020-04-30
2020-05-01,欧洲,克罗地亚,965005.0,2062.0,1288.0,67.0,,2020-05-01
2020-05-02,欧洲,克罗地亚,965005.0,2085.0,1421.0,75.0,,2020-05-02
2020-05-03,欧洲,克罗地亚,965005.0,2088.0,1463.0,77.0,,2020-05-03
2020-05-04,欧洲,克罗地亚,965005.0,2088.0,1463.0,77.0,,2020-05-04
2020-05-05,欧洲,克罗地亚,965005.0,2096.0,1463.0,79.0,,2020-05-05
2020-05-06,欧洲,克罗地亚,965005.0,2101.0,1463.0,80.0,,2020-05-06
2020-05-07,欧洲,克罗地亚,965005.0,2119.0,1601.0,83.0,,2020-05-07
2020-05-08,欧洲,克罗地亚,965005.0,2125.0,1641.0,86.0,,2020-05-08
2020-05-09,欧洲,克罗地亚,965005.0,2125.0,1641.0,86.0,,2020-05-09
2020-05-10,欧洲,克罗地亚,965005.0,2161.0,1641.0,86.0,,2020-05-10
2020-05-11,欧洲,克罗地亚,965005.0,2187.0,1764.0,87.0,,2020-05-11
2020-05-12,欧洲,克罗地亚,965005.0,2196.0,1784.0,90.0,,2020-05-12
2020-05-13,欧洲,克罗地亚,965005.0,2196.0,1784.0,91.0,,2020-05-13
2020-05-14,欧洲,克罗地亚,965005.0,2207.0,1784.0,91.0,,2020-05-14
2020-05-15,欧洲,克罗地亚,965005.0,2213.0,1784.0,94.0,,2020-05-15
2020-05-16,欧洲,克罗地亚,965005.0,2222.0,1869.0,94.0,,2020-05-16
2020-05-17,欧洲,克罗地亚,965005.0,2222.0,1869.0,95.0,,2020-05-17
2020-05-18,欧洲,克罗地亚,965005.0,2224.0,1869.0,95.0,,2020-05-18
2020-05-19,欧洲,克罗地亚,965005.0,2228.0,1946.0,95.0,,2020-05-19
2020-05-20,欧洲,克罗地亚,965005.0,2228.0,1946.0,95.0,,2020-05-20
2020-05-21,欧洲,克罗地亚,965005.0,2228.0,1946.0,95.0,,2020-05-21
2020-05-22,欧洲,克罗地亚,965005.0,2234.0,1946.0,96.0,,2020-05-22
2020-05-23,欧洲,克罗地亚,965005.0,2237.0,1946.0,97.0,,2020-05-23
2020-05-24,欧洲,克罗地亚,965005.0,2243.0,1946.0,99.0,,2020-05-24
2020-05-25,欧洲,克罗地亚,965005.0,2244.0,2027.0,99.0,,2020-05-25
2020-05-26,欧洲,克罗地亚,965005.0,2244.0,2027.0,99.0,,2020-05-26
2020-05-27,欧洲,克罗地亚,965005.0,2244.0,2027.0,100.0,,2020-05-27
2020-05-28,欧洲,克罗地亚,965005.0,2244.0,2027.0,101.0,,2020-05-28
2020-01-22,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-01-22
2020-01-23,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-01-23
2020-01-24,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-01-24
2020-01-25,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-01-25
2020-01-26,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-01-26
2020-01-27,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-01-27
2020-01-28,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-01-28
2020-01-29,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-01-29
2020-01-30,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-01-30
2020-01-31,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-01-31
2020-02-01,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-02-01
2020-02-02,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-02-02
2020-02-03,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-02-03
2020-02-04,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-02-04
2020-02-05,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-02-05
2020-02-06,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-02-06
2020-02-07,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-02-07
2020-02-08,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-02-08
2020-02-09,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-02-09
2020-02-10,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-02-10
2020-02-11,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-02-11
2020-02-12,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-02-12
2020-02-13,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-02-13
2020-02-14,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-02-14
2020-02-15,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-02-15
2020-02-16,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-02-16
2020-02-17,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-02-17
2020-02-18,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-02-18
2020-02-19,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-02-19
2020-02-20,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-02-20
2020-02-21,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-02-21
2020-02-22,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-02-22
2020-02-23,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-02-23
2020-02-24,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-02-24
2020-02-25,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-02-25
2020-02-26,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-02-26
2020-02-27,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-02-27
2020-02-28,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-02-28
2020-02-29,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-02-29
2020-03-01,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-03-01
2020-03-02,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-03-02
2020-03-03,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-03-03
2020-03-04,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-03-04
2020-03-05,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-03-05
2020-03-06,欧洲,卢森堡,961004.0,1.0,0.0,0.0,,2020-03-06
